ID_event,Event_Type,Event_Description,Event_Strength,Geographic_Impact,Start_date,End_date,Precise_Date_Start,Precise_Date_End,Season,Chronological_precision,Lat,Lon,Modern_Location_Name,Ancient_Location_Name,Spatial_Precision,Extra_Notes,Paleoenvironmental_Comparison
537,7,Si indica un'invasione di cavallette nel 1782 in Puglia,2,3,1782,1782,,,,3,,,Puglia,Apulia,FALSE,,
538,7,Si indica un'invasione di cavallette nel 1783 a Molfetta che provoca danni di rilievo,2,1,1783,1783,,,,3,41.2,16.59,Molfetta,,TRUE,,
539,1,Il vescovo Carlo Loffredi in una sua relazione del 1677 indica un periodo di siccità a Molfetta,2,1,1677,1677,,,,3,41.2,16.59,Molfetta,,TRUE,,
540,1,Il vescovo Giovanni degli Effetti in una sua relazione del 1707 indica un periodo di siccità a Molfetta,2,1,1707,1707,,,,3,41.2,16.59,Molfetta,,TRUE,,
541,9,Si indica una gelata tra il dicembre del 1708 e il gennaio del 1709 a Molfetta,2,1,1708,1709,01/12/1708,31/01/1709,Inverno,5,41.2,16.59,Molfetta,,TRUE,,
542,9,"Si indica una gelata nel 1606 in Terra di Bari, in particolare a Grumo, Palo, Terlizzi, Bitonto, Binetto e Toritto",2,2,1606,1606,,,,3,,,Terra di Bari,,FALSE,,
543,9,"Si indica una gelata nel 1610 in Terra di Bari, in particolare a Grumo, Palo, Terlizzi, Bitonto, Binetto e Toritto",2,2,1610,1610,,,,3,,,Terra di Bari,,FALSE,,
544,9,Si indica una gelata nel 1675 a Molfetta,2,1,1675,1675,,,,3,41.2,16.59,Molfetta,,TRUE,,
545,9,Si indica un freddo eccessivo nel 1742 in Capitanata,2,2,1742,1742,,,,3,,,Capitanata,,FALSE,,
546,9,Si indica un freddo eccessivo nel 1745 in Capitanata,2,2,1745,1745,,,,3,,,Capitanata,,FALSE,,
547,9,Si indica un freddo eccessivo nel 1748 in Capitanata,2,2,1748,1748,,,,3,,,Capitanata,,FALSE,,
548,9,Si indica una gelata nel 1747 ad Acquaviva delle Fonti,2,1,1747,1747,,,,3,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
549,9,Si indica una gelata nel 1747 a Bisceglie,2,1,1747,1747,,,,3,41.24,16.5,Bisceglie,,TRUE,,
550,9,Si indica una gelata nel 1747 a Molfetta,2,1,1747,1747,,,,3,41.2,16.59,Molfetta,,TRUE,,
551,9,Si indica un inverno molto rigido nel 1740 ad Acquaviva delle Fonti,2,1,1740,1740,,,Inverno,4,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
552,9,Si indica un inverno molto rigido nel 1743 ad Acquaviva delle Fonti,2,1,1743,1743,,,Inverno,4,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
553,8,Si indica un caldo eccessivo nell'estate del 1753 ad Acquaviva delle Fonti tale che ebbe modo di causare degli incendi per autocombustione nei parchi e nelle macchie,2,1,1753,1753,,,Estate,4,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
554,8,Si indica un caldo eccessivo nell'autunno del 1758 ad Acquaviva delle Fonti a causa dell'aridità dei pascoli,2,1,1758,1758,,,Autunno,4,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
555,8,Si indica un caldo eccessivo nell'autunno del 1759 ad Acquaviva delle Fonti a causa dell'aridità dei pascoli,2,1,1759,1759,,,Autunno,4,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
556,5,Si indica delle piogge torrenziali nel settembre del 1683 ad Acquaviva delle Fonti,2,1,1683,1683,01/09/1683,30/09/1683,Estate/Autunno,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
557,5,Si indica delle piogge torrenziali nel febbraio del 1684 ad Acquaviva delle Fonti,2,1,1684,1684,01/02/1684,28/02/1684,Inverno,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
558,10,Si indica degli uragani nel marzo del 1693 ad Acquaviva delle Fonti,2,1,1693,1693,01/03/1693,31/03/1693,Inverno/Primavera,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
559,9,Si indica un inverno molto rigido con neve in febbraio 1717 ad Acquaviva delle Fonti,2,1,1717,1717,,,Inverno,4,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
560,5,Si indicano delle forti precipitazioni nel giugno del 1719 ad Acquaviva delle Fonti,2,1,1719,1719,01/06/1719,30/06/1719,Primavera/Estate,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
561,9,Si indica un inverno molto rigido nel 1720 con neve in gennaio ad Acquaviva delle Fonti,2,1,1720,1720,,,Inverno,4,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
562,10,Si indicano uragani nel gennaio del 1723 ad Acquaviva delle Fonti che causarono danni alle colture arboree,2,1,1723,1723,01/01/1723,31/01/1723,Inverno,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
563,9,Si indica un inverno molto rigido nel 1729 con neve in gennaio e febbraio ad Acquaviva delle Fonti,2,1,1729,1729,,,Inverno,4,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
564,4,Si indica grandinate nel settembre del 1729 ad Acquaviva delle Fonti,2,1,1729,1729,01/09/1729,30/09/1729,Estate/Autunno,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
565,9,Si indica un inverno rigido con neve in febbraio e marzo del 1731 ad Acquaviva delle Fonti,2,1,1731,1731,,,Inverno,4,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
566,4,Si indica delle grandinate nell'ottobre del 1750 ad Acquaviva delle Fonti,2,1,1750,1750,01/10/1750,31/10/1750,Autunno,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
567,5,Si indica delle piogge torrenziali nel febbraio del 1751 ad Acquaviva delle Fonti,2,1,1751,1751,01/02/1751,28/02/1751,Inverno,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
568,4,Si indica delle grandinate nel maggio del 1751 ad Acquaviva delle Fonti,2,1,1751,1751,01/05/1751,31/05/1751,Primavera,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
569,9,Si indica un inverno molto rigido con neve in gennaio e febbraio nel 1755 ad Acquaviva delle Fonti,2,1,1755,1755,,,Inverno,4,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
570,9,Si indica un inverno rigido e neve in gennaio e febbraio del 1758 ad Acquaviva delle Fonti,2,1,1758,1758,,,Inverno,4,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
571,2,Si indica una carestia nel 1759 ad Acquaviva delle Fonti,2,1,1759,1759,,,,3,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
572,1,Si indica una siccità nel luglio del 1760 ad Acquaviva delle Fonti,2,1,1760,1760,01/07/1760,31/07/1760,Estate,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
573,4,Si indica delle grandinate nell'ottobre del 1760 ad Acquaviva delle Fonti che causarono danni ai vigneni,2,1,1760,1760,01/10/1760,31/10/1760,Autunno,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
574,9,Si indica un'inverno rigido con neve in gennaio e marzo del 1761 ad Acquaviva delle Fonti,2,1,1761,1761,,,Inverno,4,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
574,9,Si indica un inverno rigido con neve in gennaio del 1763 ad Acquaviva delle Fonti,2,1,1763,1763,,,Inverno,4,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
575,2,Si indica una carestia nel 1763 ad Acquaviva delle Fonti,2,1,1763,1763,,,,3,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
576,2,Si indica una carestia sino a maggio del 1764 ad Acquaviva delle Fonti,2,1,1764,1764,01/01/1764,01/05/1764,Inverno/Primavera,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
577,5,Si indicano piogge torrenziali nell'ottobre del 1764 ad Acquaviva delle Fonti,2,1,1764,1764,01/10/1764,31/10/1764,Autunno,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
578,17,Si indicano dei danni provocati dai topi alle coltivazioni nel febbraio del 1767 ad Acquaviva delle Fonti,2,1,1767,1767,01/02/1767,28/02/1767,Inverno,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
579,9,Si indica un inverno rigido con neve in gennaio e marzo nel 1768 ad Acquaviva delle Fonti,2,1,1768,1768,,,Inverno,4,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
580,17,Si indicano danni provocati dai topi alle coltivazioni nel gennaio e febbraio del 1769 ad Acquaviva delle Fonti,2,1,1769,1769,01/01/1769,28/02/1769,Inverno,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
581,9,Si indica un inverno rigido nel 1773 con neve in febbraio e marzo ad Acquaviva delle Fonti,2,1,1773,1773,,,Inverno,4,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
582,4,Si indicano delle grandinate ad agosto del 1773 ad Acquaviva delle Fonti,2,1,1773,1773,01/08/1773,30/08/1773,Estate,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
583,9,Si indica un inverno rigido nel 1779 con neve in gennaio e marzo ad Acquaviva delle Fonti,2,1,1779,1779,,,Inverno,4,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
584,9,Si indica un inverno rigido nel 1780 con neve in gennaio ad Acquaviva delle Fonti,2,1,1780,1780,,,Inverno,4,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
585,5,Si indicano piogge torrenziali nel settembre del 1780 che compromisero la vendemmia ad Acquaviva delle Fonti,2,1,1780,1780,01/09/1780,30/09/1780,Estate/Autunno,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
586,12,Si indica una moria di pecore nel dicembre del 1783 ad Acquaviva delle Fonti,2,1,1783,1783,01/12/1783,31/12/1783,Autunno/Inverno,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
587,9,Si indica un inverno rigido nel 1784 con neve in febbraio ad Acquaviva delle Fonti,2,1,1784,1784,,,Inverno,4,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
588,12,Si indica una moria di pecore nel gennaio-marzo del 1784 ad Acquaviva delle Fonti,2,1,1784,1784,01/01/1784,31/03/1784,Inverno/Primavera,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
589,9,Si indica un inverno rigido nel 1787 con neve in gennaio e febbraio ad Acquaviva delle Fonti,2,1,1787,1787,,,Inverno,4,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
590,8,Si indica un calore eccessivo nel 1789 tale da provocare incendi per autocombustione nei parchi e nelle macchie ad Acquaviva delle Fonti,2,1,1789,1789,,,,3,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
591,8,Si indica un calore eccessivo nel luglio del 1791 ad Acquaviva delle Fonti tale da provocare incendi per autocombustione nei parchi e nelle macchie,2,1,1791,1791,01/07/1791,30/07/1791,Estate,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
592,4,Si indicano delle forti grandinate nel 1792 ad Acquaviva delle Fonti tali da compromettere la vendemmia,2,1,1792,1792,,,,3,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
593,8,"Si indica un calore eccessivo nell'agosto del 1793 ad Acquaviva delle Fonti, tale da provocare incendi per autocombustione nei parchi e nelle macchie",2,1,1793,1793,01/08/1793,31/08/1793,Estate,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
594,8,"Si indica un calore eccessivo nell'agosto del 1797 ad Acquaviva delle Fonti, tale da prvocare incendi per autocombustione nei parchi e nelle macchie",2,1,1797,1797,1/8/1797,30/08/1797,Estate,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
595,8,"Si indica un calore eccessivo nell'agosto del 1799 ad Acquaviva delle Fonti, tale da prvocare incendi per autocombustione nei parchi e nelle macchie",2,1,1799,1799,1/8/1799,30/08/1799,Estate,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
596,5,Si indicano temporali e piogge torrenziali nel gennaio del 1800 ad Acquaviva delle Fonti,1,1,1800,1800,1/1/1800,31/01/1800,Inverno,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
597,9,Si indica un inverno rigido nel 1803 con neve in febbraio ad Acquaviva delle Fonti,2,1,1803,1803,,,Inverno,4,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
598,5,Si indicano forti temporali nel novembre del 1803 ad Acquaviva delle Fonti tali da danneggiare le colture arboree,2,1,1803,1803,1/11/1803,30/11/1803,Autunno,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
599,12,Si indica un'epidemia tra gli animali vaccini nel settembre del 1818 ad Acquaviva delle Fonti ,2,1,1818,1818,1/9/1818,30/09/1818,Autunno,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
600,1,Si indica una siccità nell'estate del 1824 ad Acquaviva delle Fonti,2,1,1824,1824,,,Estate,4,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
601,5,Si indicano abbondanti piogge nel marzo del 1825 ad Acquaviva delle Fonti,1,1,1825,1825,1/3/1825,31/03/1825,Inverno/Primavera,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
602,9,Si indica un inverno rigido nel 1829 con forti nevicate in febbraio ad Acquaviva delle Fonti,2,1,1829,1829,,,Inverno,4,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
603,3,In una delibera della prefettura di Capitanata del 3 aprile 1870 si indica come un urugano ebbe modo di provocare un'inondazione capace di colpire duramente il villaggio di Zapponeta nel comune di Manfredonia,2,1,1870,1870,03/04/1870,03/04/1870,Primavera,5,41.45,15.95,Zapponeta,,TRUE,,
604,5,Si indicano abbondanti precpitazioni nell'ottobre del 1700 a Molfetta,1,1,1700,1700,01/10/1700,31/10/1700,Autunno,5,41.2,16.59,Molfetta,,TRUE,,
605,2,Si indica una carestia nel 1719 a Molfetta,2,1,1719,1719,,,,3,41.2,16.59,Molfetta,,TRUE,,
606,1,Si indica una siccità tra l'agosto e il settembre del 1722 a Molfetta,2,1,1722,1722,01/08/1722,30/09/1722,Estate/Autunno,5,41.2,16.59,Molfetta,,TRUE,,
607,1,Si indica una siccità tra il settembre e l'ottobre del 1725 a Molfetta,2,1,1725,1725,01/09/1725,31/10/1725,Estate/Autunno,5,41.2,16.59,Molfetta,,TRUE,,
608,1,Si indica una siccità tra la primavera e l'estate del 1734,2,1,1734,1734,,,Primavera/Estate,4,41.2,16.59,Molfetta,,TRUE,,
609,1,Si indica una siccità tra il novembre e il dicembre del 1744 a Molfetta,2,1,1744,1744,01/11/1744,31/12/1744,Inverno,5,41.2,16.59,Molfetta,,TRUE,,
610,1,Si indica una siccità nel luglio del 1746 a Molfetta,2,1,1746,1746,01/07/1746,31/07/1746,Estate,5,41.2,16.59,Molfetta,,TRUE,,
611,9,Si indica una gelata tra il gennaio e il febbraio del 1754 a Molfetta,2,1,1754,1754,1/1/1754,28/02/1754,Inverno,5,41.2,16.59,Molfetta,,TRUE,,
612,3,Si indica un'alluvione nell'ottobre del 1755 a Molfetta,2,1,1755,1755,01/10/1755,31/10/1755,Autunno,5,41.2,16.59,Molfetta,,TRUE,,
613,4,Si indica un inverno rigidi con abbondanti nevi in gennaio del 1755 a Molfetta,2,1,1755,1755,01/01/1755,31/01/1755,Inverno,5,41.2,16.59,Molfetta,,TRUE,,
614,5,Si indicano abbondanti precipitazioni nel dicembre del 1756 a Molfetta,2,1,1756,1756,01/12/1756,31/12/1756,Autunno/Inverno,5,41.2,16.59,Molfetta,,TRUE,,
615,5,Si indicano delle abbondanti piogge nel gennaio del 1757 a Molfetta,2,1,1757,1757,01/01/1757,31/01/1757,Inverno,5,41.2,16.59,Molfetta,,TRUE,,
616,8,Si indica una gelata tra il febbraio e il marzo del 1768 a Molfetta,2,1,1768,1768,01/02/1768,31/03/1768,Inverno/Primavera,5,41.2,16.59,Molfetta,,TRUE,,
617,9,Si indica una gelata nel dicembre del 1787 a Molfetta,2,1,1787,1787,01/12/1787,31/12/1787,Autunno/Inverno,5,41.2,16.59,Molfetta,,TRUE,,
618,2,Si indica una carestia generale nel 1788 a Molfetta,2,1,1788,1788,,,,3,41.2,16.59,Molfetta,,TRUE,,
619,4,Si indicano delle grandinate nel luglio del 1814 a Molfetta,2,1,1814,1814,01/07/1814,31/07/1814,Estate,5,41.2,16.59,Molfetta,,TRUE,,
620,10,Si indica un uragano nel luglio del 1814 a Molfetta,2,1,1814,1814,01/07/1814,31/07/1814,Estate,5,41.2,16.59,Molfetta,,TRUE,,
621,4,Si indicano forti nevicate al 28 dicembre del 1696 a Bisceglie,2,1,1696,1696,28/12/1696,28/12/1696,Inverno,5,41.24,16.5,Bisceglie,,TRUE,,
622,3,Si indica un'alluvione a Bisceglie al 4 dicembre 1700 a Bisceglie,2,1,1700,1700,04/12/1700,04/12/1700,Autunno,5,41.24,16.5,Bisceglie,,TRUE,,
623,10,Si indica una tempesta di mare presso Bisceglie che ha fatto naufragare un vascello proveniente da Molfetta al 4 gennaio 1701,2,1,1701,1701,04/01/1701,04/01/1701,Inverno,5,41.24,16.5,Bisceglie,,TRUE,,
624,10,Si indicano venti orribili di tramontana al 14 marzo 1702 a Bisceglie,2,1,1702,1702,14/03/1702,14/03/1702,Inverno,5,41.24,16.5,Bisceglie,,TRUE,,
625,1,Si indica che dopo una lunga siccità cominciarono le piogge al 20 di febbraio del 1702 a Bisceglie,2,1,1702,1702,20/02/1702,20/02/1702,Inverno,5,41.24,16.5,Bisceglie,,TRUE,,
626,1,Si indica una messa per la pioggia a causa di una grande siccità al 1° settembre 1703 a Bisceglie,2,1,1703,1703,01/09/1703,01/09/1703,Estate,5,41.24,16.5,Bisceglie,,TRUE,,
627,10,Si indica un vento orribile al 30 luglio del 1704 a Bisceglie,2,1,1704,1704,30/07/1704,30/07/1704,Estate,5,41.24,16.5,Bisceglie,,TRUE,,
628,5,Si indica un forte temporale con scariche e fulmini il 29 luglio del 1706 a Bisceglie,1,1,1706,1706,29/07/1706,29/07/1706,Estate,5,41.24,16.5,Bisceglie,,TRUE,,
629,4,Tre grosse grandinate occorse in dieci mesi nel 1735 distrussero il raccolto a Bisceglie,2,1,1735,1735,,,,3,41.24,16.5,Bisceglie,,TRUE,,
630,9,Si indica una serie di gelate tra il gennaio e il marzo del 1768 a Bisceglie,2,1,1768,1768,01/01/1768,31/03/1768,Inverno/Primavera,5,41.24,16.5,Bisceglie,,TRUE,,
631,4,Si indicano delle grandinate tra il giugno e il luglio del 1768 a Bisceglie,1,1,1768,1768,01/06/1768,31/07/1768,Primavera/Estate,5,41.24,16.5,Bisceglie,,TRUE,,
